Time (s),Voltage (V)
6.031999999999999862e-02,6.782184421150335707e-01
6.035999999999999699e-02,6.547992323301917716e-01
6.040000000000000230e-02,6.305194843919971204e-01
6.044000000000000067e-02,6.056670067809918345e-01
6.047999999999999904e-02,5.805084144759986575e-01
6.051999999999999741e-02,5.552866148328640117e-01
6.056000000000000272e-02,5.302199316094352577e-01
6.060000000000000109e-02,5.055027496346656823e-01
6.063999999999999946e-02,4.813074801546408654e-01
6.067999999999999783e-02,4.577875787597497914e-01
6.072000000000000314e-02,4.350812975658048254e-01
6.076000000000000151e-02,4.133158234556597588e-01
6.079999999999999988e-02,3.926114459374177024e-01
6.083999999999999825e-02,3.730854115207960509e-01
6.087999999999999662e-02,3.548551551850170349e-01
6.092000000000000193e-02,3.380406510829713773e-01
6.096000000000000030e-02,3.227656906718829877e-01
6.099999999999999867e-02,3.091579727700429769e-01
6.103999999999999704e-02,2.973479718744107547e-01
6.108000000000000235e-02,2.874666334532907652e-01
6.112000000000000072e-02,2.796420229213717468e-01
6.115999999999999909e-02,2.739951240196064064e-01
6.119999999999999746e-02,2.706350383718281183e-01
6.124000000000000277e-02,2.696538779151554377e-01
6.128000000000000114e-02,2.711216635476791925e-01
6.131999999999999951e-02,2.750815456675870241e-01
6.135999999999999788e-02,2.815456454196138547e-01
6.140000000000000319e-02,2.904917806856245344e-01
6.144000000000000156e-02,3.018612904760781257e-01
6.147999999999999993e-02,3.155581086190961670e-01
6.151999999999999830e-02,3.314491664238257695e-01
6.155999999999999667e-02,3.493661286925215936e-01
6.160000000000000198e-02,3.691083926409283733e-01
6.164000000000000035e-02,3.904472094463792287e-01
6.167999999999999872e-02,4.131307274154465969e-01
6.171999999999999709e-02,4.368897076932347634e-01
6.176000000000000240e-02,4.614436307709744445e-01
6.180000000000000077e-02,4.865068965786117916e-01
6.183999999999999914e-02,5.117948234118968598e-01
6.187999999999999751e-02,5.370291709875880670e-01
6.192000000000000282e-02,5.619429491356670026e-01
6.196000000000000119e-02,5.862843236480025366e-01
6.199999999999999956e-02,6.098194914167277547e-01
6.203999999999999793e-02,6.323344644019122107e-01
6.208000000000000324e-02,6.536357719700044422e-01
6.212000000000000161e-02,6.735501594132545788e-01
6.215999999999999998e-02,6.919234227957833383e-01
6.219999999999999835e-02,7.086185728541716244e-01
6.223999999999999672e-02,7.235135602968344459e-01
6.228000000000000203e-02,7.364988190821751823e-01
6.232000000000000040e-02,7.474748916351687811e-01
6.235999999999999877e-02,7.563503900352653853e-01
6.239999999999999714e-02,7.630405205742386565e-01
6.244000000000000244e-02,7.674663573511489867e-01
6.248000000000000081e-02,7.695549962670582556e-01
6.252000000000000612e-02,7.692406571910718194e-01
6.256000000000000449e-02,7.664667330448723392e-01
6.260000000000000286e-02,7.611887142864399713e-01
6.264000000000000123e-02,7.533778500464962669e-01
6.267999999999999960e-02,7.430253471024882428e-01
6.271999999999999797e-02,7.301468586790841320e-01
6.275999999999999635e-02,7.147869798329288260e-01
6.279999999999999472e-02,6.970234472007106330e-01
6.283999999999999309e-02,6.769707395135553529e-01
6.288000000000000533e-02,6.547827918407890246e-01
6.292000000000000370e-02,6.306545703189693208e-01
6.296000000000000207e-02,6.048223034481167160e-01
6.300000000000000044e-02,5.775622282978275512e-01
6.303999999999999881e-02,5.491877818132201439e-01
6.307999999999999718e-02,5.200452449381453013e-01
6.311999999999999555e-02,4.905079262393677864e-01
6.315999999999999392e-02,4.609690477851052237e-01
6.320000000000000617e-02,4.318335650205445964e-01
6.324000000000000454e-02,4.035092104951065184e-01
6.328000000000000291e-02,3.763970953341623238e-01
6.332000000000000128e-02,3.508822298911459248e-01
6.335999999999999965e-02,3.273243345526096193e-01
6.339999999999999802e-02,3.060493026750252810e-01
6.343999999999999639e-02,2.873416505957375744e-01
6.347999999999999476e-02,2.714382460465279978e-01
6.351999999999999313e-02,2.585235484605488132e-01
6.356000000000000538e-02,2.487265257064227852e-01
6.360000000000000375e-02,2.421193353836225692e-01
6.364000000000000212e-02,2.387177790104784425e-01
6.368000000000000049e-02,2.384834584061659990e-01
6.371999999999999886e-02,2.413274893910918040e-01
6.375999999999999723e-02,2.471155623675663493e-01
6.379999999999999560e-02,2.556740856343890922e-01
6.383999999999999397e-02,2.667971079830672720e-01
6.388000000000000622e-02,2.802536939471030886e-01
6.392000000000000459e-02,2.957954188547233243e-01
6.396000000000000296e-02,3.131636614644485173e-01
6.400000000000000133e-02,3.320963984300292493e-01
6.403999999999999970e-02,3.523342453018540876e-01
6.407999999999999807e-02,3.736255406685008995e-01
6.411999999999999644e-02,3.957303302618357388e-01
6.415999999999999481e-02,4.184231729094853858e-01
6.419999999999999318e-02,4.414947564701891536e-01
6.424000000000000543e-02,4.647523757216736051e-01
6.428000000000000380e-02,4.880193822200370457e-01
6.432000000000000217e-02,5.111337654707674982e-01
6.436000000000000054e-02,5.339460629789206658e-01
6.439999999999999891e-02,5.563168222092166326e-01
6.443999999999999728e-02,5.781138492850852462e-01
6.447999999999999565e-02,5.992094772863120200e-01
6.451999999999999402e-02,6.194780719451005169e-01
6.456000000000000627e-02,6.387939657843514363e-01
6.460000000000000464e-02,6.570299752984974928e-01
6.464000000000000301e-02,6.740566121339230943e-01
6.468000000000000138e-02,6.897420511895965278e-01
6.471999999999999975e-02,7.039528690809921940e-01
6.475999999999999812e-02,7.165555184113534537e-01
6.479999999999999649e-02,7.274184594907187051e-01
6.483999999999999486e-02,7.364148338955165407e-01
6.487999999999999323e-02,7.434255354465220123e-01
6.492000000000000548e-02,7.483425150980448359e-01
6.496000000000000385e-02,7.510721475374335654e-01
6.500000000000000222e-02,7.515384889986069794e-01
6.504000000000000059e-02,7.496862672729091015e-01
6.507999999999999896e-02,7.454834649616814968e-01
6.511999999999999733e-02,7.389233839881403920e-01
6.515999999999999570e-02,7.300261112466864821e-01
6.519999999999999407e-02,7.188393397747967484e-01
6.524000000000000632e-02,7.054385346779629140e-01
6.528000000000000469e-02,6.899264659951608314e-01
6.532000000000000306e-02,6.724321597557448849e-01
6.536000000000000143e-02,6.531093419865947602e-01
6.539999999999999980e-02,6.321344671592054043e-01
6.543999999999999817e-02,6.097044318056745738e-01
6.547999999999999654e-02,5.860340756045260280e-01
6.551999999999999491e-02,5.613535665022849619e-01
6.555999999999999328e-02,5.359057542522083217e-01
6.560000000000000553e-02,5.099435594027096341e-01
6.564000000000000390e-02,4.837274438704217139e-01
6.568000000000000227e-02,4.575229866156009240e-01
6.572000000000000064e-02,4.315985655136033716e-01
6.575999999999999901e-02,4.062231261485231837e-01
6.579999999999999738e-02,3.816640016281343528e-01
6.583999999999999575e-02,3.581847360226287358e-01
6.587999999999999412e-02,3.360428586625071601e-01
6.592000000000000637e-02,3.154875578330953445e-01
6.596000000000000474e-02,2.967572104161765867e-01
6.600000000000000311e-02,2.800767382917667692e-01
6.604000000000000148e-02,2.656547818886313417e-01
6.607999999999999985e-02,2.536807048093193684e-01
6.611999999999999822e-02,2.443214692753762074e-01
6.615999999999999659e-02,2.377184483446698471e-01
6.619999999999999496e-02,2.339842654568184965e-01
6.623999999999999333e-02,2.331997729161606747e-01
6.628000000000000558e-02,2.354112966478509594e-01
6.632000000000000395e-02,2.406282834784024827e-01
6.636000000000000232e-02,2.488214882126098537e-01
6.640000000000000069e-02,2.599218302986268658e-01
6.643999999999999906e-02,2.738200338168546577e-01
6.647999999999999743e-02,2.903671403701875153e-01
6.651999999999999580e-02,3.093759532003412249e-01
6.655999999999999417e-02,3.306234339987993431e-01
6.660000000000000642e-02,3.538540333161350193e-01
6.664000000000000479e-02,3.787838933916337081e-01
6.668000000000000316e-02,4.051058209872896443e-01
6.672000000000000153e-02,4.324948898073119330e-01
6.675999999999999990e-02,4.606144995929308261e-01
6.679999999999999827e-02,4.891226940252684785e-01
6.683999999999999664e-02,5.176785237882592927e-01
6.687999999999999501e-02,5.459482356938921699e-01
6.691999999999999338e-02,5.736110742421770547e-01
6.696000000000000563e-02,6.003644983542311131e-01
6.700000000000000400e-02,6.259286426308451334e-01
6.704000000000000237e-02,6.500498881043956789e-01
6.708000000000000074e-02,6.725034502850750773e-01
6.711999999999999911e-02,6.930949401249890673e-01
6.715999999999999748e-02,7.116609037841509222e-01
6.719999999999999585e-02,7.280683970470478439e-01
6.723999999999999422e-02,7.422136971452641951e-01
6.728000000000000647e-02,7.540202959581662201e-01
6.732000000000000484e-02,7.634363517393186749e-01
6.736000000000000321e-02,7.704317997209418900e-01
6.740000000000000158e-02,7.749953337884786242e-01
6.743999999999999995e-02,7.771314711217984783e-01
6.747999999999999832e-02,7.768578991740866524e-01
6.751999999999999669e-02,7.742032801999328973e-01
6.755999999999999506e-02,7.692056540126680497e-01
6.759999999999999343e-02,7.619115366134096012e-01
6.764000000000000568e-02,7.523757631629214293e-01
6.768000000000000405e-02,7.406620712140358220e-01
6.772000000000000242e-02,7.268443671683683105e-01
6.776000000000000079e-02,7.110085686127657345e-01
6.779999999999999916e-02,6.932548704697212294e-01
6.783999999999999753e-02,6.737002464321300010e-01
6.787999999999999590e-02,6.524809711925504407e-01
6.791999999999999427e-02,6.297549352120118682e-01
6.796000000000000651e-02,6.057035232384587742e-01
6.800000000000000488e-02,5.805328407925959278e-01
6.804000000000000326e-02,5.544740989522314312e-01
6.808000000000000163e-02,5.277830058127639390e-01
6.812000000000000000e-02,5.007380611284222294e-01
6.815999999999999837e-02,4.736377064056457309e-01
6.819999999999999674e-02,4.467963432244781430e-01
6.823999999999999511e-02,4.205392945948236427e-01
6.827999999999999348e-02,3.951968443628212646e-01
6.832000000000000572e-02,3.710975447616625122e-01
6.836000000000000409e-02,3.485610290664671873e-01
6.840000000000000246e-02,3.278906022716622792e-01
6.844000000000000083e-02,3.093659056110316108e-01
6.847999999999999921e-02,2.932359590987652087e-01
6.851999999999999758e-02,2.797128793501720834e-01
6.855999999999999595e-02,2.689665478091821660e-01
6.859999999999999432e-02,2.611204680385804111e-01
6.864000000000000656e-02,2.562490015593312798e-01
6.868000000000000493e-02,2.543761121892196275e-01
6.872000000000000330e-02,2.554756818349685488e-01
6.876000000000000167e-02,2.594733895700633841e-01
6.880000000000000004e-02,2.662500741730040033e-01
6.883999999999999841e-02,2.756464317681058818e-01
6.887999999999999678e-02,2.874688383425282878e-01
6.891999999999999515e-02,3.014960349406353157e-01
6.895999999999999353e-02,3.174863740124281852e-01
6.900000000000000577e-02,3.351853008417733926e-01
6.904000000000000414e-02,3.543327355842068593e-01
6.908000000000000251e-02,3.746700297633200893e-01
6.912000000000000088e-02,3.959461958116176072e-01
6.915999999999999925e-02,4.179231482496043038e-01
6.919999999999999762e-02,4.403797484323158096e-01
6.923999999999999599e-02,4.631145088097878282e-01
6.927999999999999436e-02,4.859468841298805741e-01
6.932000000000000661e-02,5.087171523315973110e-01
6.936000000000000498e-02,5.312849631815457219e-01
6.940000000000000335e-02,5.535267041129616761e-01
6.944000000000000172e-02,5.753318965228318982e-01
6.948000000000000009e-02,5.965988886166696537e-01
6.951999999999999846e-02,6.172301499467065522e-01
6.955999999999999683e-02,6.371274959358731449e-01
6.959999999999999520e-02,6.561875765828523166e-01
6.963999999999999357e-02,6.742979517403608902e-01
6.968000000000000582e-02,6.913340462888972748e-01
6.972000000000000419e-02,7.071572335165270395e-01
6.976000000000000256e-02,7.216142362119201126e-01
6.980000000000000093e-02,7.345379652545511728e-01
6.983999999999999930e-02,7.457498382961089689e-01
6.987999999999999767e-02,7.550635403349827968e-01
6.991999999999999604e-02,7.622901076741938065e-01
6.995999999999999441e-02,7.672441410194995592e-01
7.000000000000000666e-02,7.697508862236924765e-01
7.004000000000000503e-02,7.696538659304059671e-01
7.008000000000000340e-02,7.668227050617435481e-01
7.012000000000000177e-02,7.611607699531667270e-01
7.016000000000000014e-02,7.526122363529569315e-01
7.019999999999999851e-02,7.411682159456816077e-01
7.023999999999999688e-02,7.268716040597723582e-01
7.027999999999999525e-02,7.098203613825312397e-01
7.031999999999999362e-02,6.901690075723787565e-01
7.036000000000000587e-02,6.681281816119803985e-01
7.040000000000000424e-02,6.439622089590462117e-01
7.044000000000000261e-02,6.179847049598747866e-01
7.048000000000000098e-02,5.905523332922517632e-01
7.051999999999999935e-02,5.620569230706781161e-01
7.055999999999999772e-02,5.329162245368685991e-01
7.059999999999999609e-02,5.035636472232090100e-01
7.063999999999999446e-02,4.744373729471328960e-01
7.068000000000000671e-02,4.459692665393055755e-01
7.072000000000000508e-02,4.185740182593030712e-01
7.076000000000000345e-02,3.926389427833685830e-01
7.080000000000000182e-02,3.685148308123048499e-01
7.084000000000000019e-02,3.465082020611136571e-01
7.087999999999999856e-02,3.268752448771560792e-01
7.091999999999999693e-02,3.098176510103167192e-01
7.095999999999999530e-02,2.954804677993823070e-01
7.099999999999999367e-02,2.839519983903433520e-01
7.104000000000000592e-02,2.752656879829176173e-01
7.108000000000000429e-02,2.694038449845644334e-01
7.112000000000000266e-02,2.663029646446362086e-01
7.116000000000000103e-02,2.658603531751165261e-01
7.119999999999999940e-02,2.679416958958736328e-01
7.123999999999999777e-02,2.723891761889520313e-01
7.127999999999999614e-02,2.790297347548974516e-01
7.131999999999999451e-02,2.876830616223330916e-01
7.136000000000000676e-02,2.981689363582331609e-01
7.140000000000000513e-02,3.103135737577607522e-01
7.144000000000000350e-02,3.239546908233716382e-01
7.148000000000000187e-02,3.389450831087723603e-01
7.152000000000000024e-02,3.551545808574964047e-01
7.155999999999999861e-02,3.724703436595399042e-01
7.159999999999999698e-02,3.907955421379099015e-01
7.163999999999999535e-02,4.100465619406359896e-01
7.167999999999999372e-02,4.301489446842808873e-01
7.172000000000000597e-02,4.510323484733869126e-01
7.176000000000000434e-02,4.726248637780460782e-01
7.180000000000000271e-02,4.948470561033592174e-01
7.184000000000000108e-02,5.176061232231290443e-01
7.187999999999999945e-02,5.407905509397062938e-01
7.191999999999999782e-02,5.642656275506436891e-01
7.195999999999999619e-02,5.878701346355112989e-01
7.199999999999999456e-02,6.114144725561473370e-01
7.204000000000000681e-02,6.346804061662111307e-01
7.208000000000000518e-02,6.574225333199417154e-01
7.212000000000000355e-02,6.793714900332725737e-01
7.216000000000000192e-02,7.002388160593393529e-01
7.220000000000000029e-02,7.197233177440962582e-01
7.223999999999999866e-02,7.375186857181500466e-01
7.227999999999999703e-02,7.533220572702488127e-01
7.231999999999999540e-02,7.668431605652873406e-01
7.235999999999999377e-02,7.778136428870696673e-01
7.240000000000000602e-02,7.859961695822692551e-01
7.244000000000000439e-02,7.911928851524153705e-01
7.248000000000000276e-02,7.932528527568339927e-01
7.252000000000000113e-02,7.920781320108557511e-01
7.255999999999999950e-02,7.876282152015263716e-01
7.259999999999999787e-02,7.799226158727453617e-01
7.263999999999999624e-02,7.690414874474006401e-01
7.267999999999999461e-02,7.551242389591300563e-01
7.272000000000000686e-02,7.383662055885644726e-01
7.276000000000000523e-02,7.190135190200231952e-01
7.280000000000000360e-02,6.973564023217994068e-01
7.284000000000000197e-02,6.737211821809678813e-01
7.288000000000000034e-02,6.484613645746845068e-01
7.291999999999999871e-02,6.219481557937190930e-01
7.295999999999999708e-02,5.945608275151657018e-01
7.299999999999999545e-02,5.666773217008342911e-01
